locus_tag,old_locus_tag,gene_name,gene_biotype,product,chr,start,end,strand,length_bp,SRR20281608_read_count,SRR20281608_TPM,SRR20281609_read_count,SRR20281609_TPM,SRR20281610_read_count,SRR20281610_TPM,SRR20281611_read_count,SRR20281611_TPM,SRR20280855_read_count,SRR20280855_TPM,SRR20280860_read_count,SRR20280860_TPM,SRR20281612_read_count,SRR20281612_TPM,SRR20281613_read_count,SRR20281613_TPM,SRR20650029_read_count,SRR20650029_TPM,SRR20650030_read_count,SRR20650030_TPM,SRR20650031_read_count,SRR20650031_TPM
MA_RS00455,MA_0089,,protein_coding,,NC_003552.1,111532,112200,-,669,2705,51.31351723512133,2729,57.93468453988879,2421,55.55604428734093,2153,52.72791075313165,2834,52.99962379103401,3800,66.2953160746484,1641,55.986963316112586,1463,53.20981364445877,359,22.6116162096691,200,12.552331576007914,198,12.982290971543955
MA_RS00460,MA_0090,sepS,protein_coding,,NC_003552.1,112231,113850,-,1620,21879,171.3969486684124,17000,149.0373553538254,17028,161.365716518916,12674,128.1803165414301,9859,76.14070799233146,13168,94.87027730108495,9480,133.56656953618463,10823,162.5571862933811,2106,54.77805743049922,1378,35.71533499368311,1385,37.50136062491777
MA_RS00465,MA_0091,,protein_coding,,NC_003552.1,114214,114846,-,633,1233,24.72008722735977,873,19.58717314215233,630,15.27916015654596,503,13.01927877835628,900,17.78843978979107,809,14.91661148301209,398,14.35105441474034,387,14.875815542725093,154,10.251331685863263,78,5.173821218793404,94,6.513829846941079
MA_RS00470,MA_0092,,protein_coding,,NC_003552.1,115645,115917,-,273,12036,559.5129777479565,6654,346.1635835573053,9217,518.3099955236095,7810,468.7173593961744,1628,74.60893010148413,1844,78.83582855317616,5714,477.7294759332196,3386,301.78512966004405,125,19.29348317501381,163,25.069489036061082,126,20.245111095484628
MA_RS00475,MA_0093,,protein_coding,,NC_003552.1,116164,116844,+,681,2649,49.36572035104109,2356,49.1348237821588,2177,49.0765427622468,2630,63.27487386231727,3036,55.77681534792463,2711,46.46305613132032,1886,63.211926373367476,1623,57.98890892386749,128,7.920017340002144,126,7.768621423406835,65,4.186764286755877
MA_RS26365,,,protein_coding,,NC_003552.1,117511,117672,-,162,86,6.737116680599418,60,5.260141953664426,49,4.643481389139583,51,5.157958137614751,38,2.934726548035901,28,2.017290222076533,31,4.3676831810355745,14,2.102744717829932,2,0.5202094722744465,0,0.0,0,0.0
MA_RS00485,,,protein_coding,,NC_003552.1,117748,117930,+,183,790449,54816.76433957472,849866,65956.95444973238,760709,63816.07779817769,603437,54026.08498011668,425325,29078.29108211474,661112,42164.72936654736,455815,56851.50581430007,431439,57364.31876938492,944,217.36227916936215,639,146.6122616874098,814,195.11271913699304
MA_RS00490,MA_0095,,protein_coding,,NC_003552.1,118418,119704,-,1287,436,4.299308156557508,366,4.038906199387092,372,4.437384241712381,293,3.730024848180475,361,3.509358319679296,366,3.319157837922129,194,3.4405480866628078,100,1.8905796663805583,43,1.407839620770705,52,1.6964666311816758,25,0.8520669652981746
MA_RS00495,MA_0096,,protein_coding,,NC_003552.1,119810,122275,-,2466,11063,56.93383946165695,8793,50.64134474296128,7728,48.11014711417195,6472,42.99996358949249,7593,38.52293663333258,9109,43.11247906570809,4619,42.75228573553799,4167,41.11534679498224,1552,26.519291637698792,710,12.088872618183288,1058,18.819360503331684
MA_RS00500,MA_0097,glyS,protein_coding,,NC_003552.1,122464,124302,-,1839,11855,81.81076644446543,8916,68.85723179932272,7486,62.49290843530785,6855,61.07287732466023,4545,30.92083526592476,5904,37.4705429644344,5011,62.193804277700366,4700,62.18557555176379,655,15.008000843676324,417,9.520830877524892,414,9.874858429934593
MA_RS00505,MA_0098,,protein_coding,,NC_003552.1,124580,125614,+,1035,3951,48.44593165731744,3583,49.16631813907733,2988,44.32031997044958,2303,36.45660641716657,3162,38.22263071121542,2492,28.10172987623136,1893,41.74598505206344,1568,36.86202914039255,50,2.035602282813051,86,3.4888205067344895,36,1.525718517340871
MA_RS00510,,,protein_coding,,NC_003552.1,125616,125894,+,279,153,6.959497126170591,234,11.91167629507234,140,7.703471428987328,118,6.929476966662701,668,29.95513753275355,533,22.29709952834361,67,5.481192420737671,29,2.529107702090379,2,0.30205711293354953,0,0.0,0,0.0
MA_RS00515,MA_0099,,protein_coding,,NC_003552.1,125996,126307,+,312,104,4.230282566888006,177,8.057121280949453,77,3.788774649929825,64,3.360841501432236,144,5.77440122407064,106,3.965305367845493,58,4.243047060484931,19,1.4817418135257625,0,0.0,2,0.2691509559086312,2,0.2811820985483977
MA_RS00525,MA_0100,,protein_coding,,NC_003552.1,126603,126923,+,321,1064,42.0656135623256,625,27.65261541061907,464,22.19093451960355,326,16.63930640545539,676,26.34757941699522,565,20.54323253523198,260,18.487269177491545,162,12.279579967674396,21,2.756624025977674,51,6.670919019342897,31,4.236126568785205
MA_RS00530,MA_0101,,protein_coding,,NC_003552.1,126920,127279,+,360,310,10.92822996446069,303,11.95367258970241,150,6.39663252585555,128,5.825458602482542,646,22.45065809247465,419,13.58428826330466,96,6.086577852281833,61,4.122881607459402,111,12.992231570054303,66,7.697717338986854,97,11.819020875650981
MA_RS00535,MA_0102,,protein_coding,,NC_003552.1,127336,127620,+,285,1146,51.03056654372268,926,46.14528741246247,976,52.57358606513699,583,33.51554965704594,1442,63.30229552422704,1271,52.05063800827097,514,41.16448705359029,374,31.930099489694214,52,7.688148411298137,48,7.07158722050467,42,6.464228455049479
MA_RS00540,,,protein_coding,,NC_003552.1,128111,128293,+,183,58,4.022235883270564,29,2.250650901485927,24,2.013366303220107,35,3.133571481868171,40,2.73468910429575,63,4.018045278398341,14,1.746149383851345,6,0.7977626329940256,5,1.1512832583122994,18,4.129922864434079,3,0.7190886454680333
MA_RS00545,MA_0103,,protein_coding,,NC_003552.1,128873,129463,-,591,303,6.506475217091706,214,5.142656549623191,258,6.701852555008048,225,6.23760240589422,470,9.949687388345067,362,7.14901908287746,176,6.797193540619306,165,6.7931310499872,42,2.9945052871026516,41,2.9128418172446797,35,2.597722940903978
MA_RS00550,MA_0104,surE,protein_coding,,NC_003552.1,129857,130660,+,804,4892,77.21844148214973,3986,70.41131807677525,4442,84.81743785029956,3834,78.13015956827684,2856,44.44277957033472,3134,45.49548614383584,2547,72.30650088508315,2611,79.01769422860166,481,25.208807523985957,347,18.121491971699033,372,20.295472068358965
MA_RS28020,,,protein_coding,,NC_003552.1,130925,131086,-,162,276,21.62144423076092,258,22.61861040075703,255,24.16505620878763,238,24.07047130886884,281,21.70153052626548,355,25.57635817275604,234,32.96896336652659,123,18.47411430664869,30,7.803142084116697,16,4.146918431777429,16,4.332287148004941
MA_RS00555,MA_0105,moaA,protein_coding,,NC_003552.1,131199,132203,-,1005,4895,61.81263631318446,3570,50.45025700633972,3247,49.59967954973844,2854,46.5275900694548,2951,36.73687465323748,3112,36.14089416199545,2060,46.78488946156931,2579,62.43941276616277,443,18.573807456342255,355,14.831422824099501,396,17.28388589047345
MA_RS00560,MA_0106,,protein_coding,,NC_003552.1,132513,133832,+,1320,20631,198.352180994242,17421,187.4391810847936,20941,243.548875861711,16592,205.9432012763999,14072,133.3770028190135,16008,141.5430374391284,11729,202.81099894719773,13340,245.8982443077873,1392,44.43534728627908,696,22.138889536920864,927,30.80477699642491
MA_RS00565,MA_0107,,protein_coding,,NC_003552.1,134083,134850,-,768,11587,191.469859775513,7757,143.4477696137401,6653,132.9899881078655,4880,104.1073168217095,6791,110.6296578265252,7023,106.7300751117116,3695,109.81399005947935,3401,107.75041250232655,65,3.5662797806314597,62,3.3896198509743245,30,1.7134534130292982
MA_RS00570,MA_0108,,protein_coding,,NC_003552.1,135133,135597,+,465,3603,98.33360057095152,3060,93.46084477672149,2513,82.96638729019352,1788,62.99951601555717,2158,58.06274263085224,2291,57.5039268511466,1457,71.51728976431151,821,42.95994669136968,194,17.579723972732587,118,10.654904938421684,159,14.998797359988075
MA_RS00575,MA_0109,priL,protein_coding,,NC_003552.1,135633,136748,-,1116,11522,131.0250423002247,9922,126.268859187722,9760,134.2605020480649,8095,118.843466197319,7142,80.06721267175368,9986,104.4366021998308,5967,122.03834020351373,5753,125.43066043212026,1071,40.43789599397895,752,28.292685429707298,902,35.45313212450011
MA_RS00580,MA_0110,,protein_coding,,NC_003552.1,136756,137493,-,738,39141,673.0792274413149,31458,605.3910204086909,27240,566.6480325343257,20727,460.1535078264317,23115,391.8651074586963,28466,450.1895915981493,15335,474.27678538994866,16189,533.7491430880469,1637,93.46641652462708,1096,62.35549300465329,1242,73.82058801890128
MA_RS00585,MA_0112,,protein_coding,,NC_003552.1,137806,138120,-,315,3860,155.5132448398829,3362,151.5822621275983,3212,156.5408279851278,2518,130.9687925093843,1312,52.11015199880891,1746,64.69326234634826,1891,137.0204609364874,2015,155.6460222769217,58,7.758552700778888,51,6.797984143520857,57,7.937368953309053
MA_RS00590,MA_0113,,protein_coding,,NC_003552.1,138098,138514,-,417,7541,229.5004376755572,6746,229.758459406318,4577,168.5029471703071,5020,197.2378744455645,5287,158.6252480142283,5588,156.4032268992903,3647,199.62004880640146,2535,147.91609682617647,1181,119.33754994543364,649,65.34752848924091,835,87.8340051724563
MA_RS00595,MA_0114,artA,protein_coding,,NC_003552.1,139482,140351,+,870,5538,80.7838098462958,5486,89.55663752421636,5609,98.97575679316904,4577,86.19544404168943,7041,101.254457326218,8819,118.3110903077117,3494,91.66596127531345,2429,67.93315607361598,618,29.93177673921177,391,18.87026632942859,411,20.722151069573634
MA_RS00600,MA_0115,,protein_coding,,NC_003552.1,140357,140983,+,627,5325,107.7811228166442,3915,88.67995298438568,4115,100.7546137565381,2256,58.95141121650995,1763,35.17902755302366,2608,48.54733707373245,1625,59.154838576303696,1363,52.89344385567966,506,34.005271819203294,483,32.3444756392401,397,27.773795418340296
MA_RS00605,MA_0116,,protein_coding,,NC_003552.1,140985,141728,+,744,4535,77.35617516466576,4339,82.82814654538288,4994,103.0476865616858,3987,87.8002902523862,4716,79.30488132735726,5476,85.90449133480979,2937,90.10221346850676,2650,86.66554410180395,314,17.783612523962734,191,10.779061669695668,171,10.081738791501419
MA_RS00610,MA_0117,,protein_coding,,NC_003552.1,142032,142388,+,357,525,18.66301132450592,538,21.40303137785139,365,15.69593863487244,286,13.12563939319859,546,19.13478052682232,854,27.91997475428614,221,14.129555728511395,140,9.541866786791289,36,4.249105941603043,14,1.6465705537939792,9,1.1058253959718498
MA_RS00615,MA_0118,hisC,protein_coding,,NC_003552.1,142443,143543,-,1101,7871,90.7263054059278,7436,95.92091011090956,6021,83.95449468812264,5059,75.28353645255241,3249,36.91997948850616,4954,52.51629146059029,3534,73.2628274181335,3728,82.38764979287258,874,33.4493273207967,442,16.856036977122564,615,24.501916925279993
MA_RS00620,MA_0119,,protein_coding,,NC_003552.1,143524,144711,-,1188,9966,106.4621112666815,7209,86.18264396356103,6916,89.37194050266056,6009,82.87211349980494,4359,45.9060036706525,6513,63.9867429369373,4391,84.3628893603836,4235,86.7382196104847,748,26.53068308599677,379,13.395017775371983,442,16.319922608677707
MA_RS00630,MA_0120,,protein_coding,,NC_003552.1,145267,146253,-,987,13818,177.6718678092963,10213,146.9594127522715,7176,111.6163769131658,6067,100.7115995666649,7799,98.86005013590848,7185,84.96400708461509,4394,101.61254970716706,4303,106.07858621893153,170,7.257633670941366,190,8.08270955737774,167,7.421839950742507
MA_RS00635,MA_0121,,protein_coding,,NC_003552.1,146736,147269,-,534,1921,45.65377983703292,1524,40.53264440250634,1378,39.61599829496156,1411,43.29207560447437,814,19.071383818076,841,18.38146431488437,1028,43.93962101225929,789,35.95085932899763,478,37.718109265022505,320,25.161078125391143,396,32.528661647801144
MA_RS00640,MA_0122,,protein_coding,,NC_003552.1,147571,148677,+,1107,5718,65.55218351616699,4739,60.7995432156481,4377,60.7004023103951,3569,52.82281949253098,5942,67.15588632257764,6846,72.17962818990912,2719,56.06167066515685,2708,59.521596124217304,2610,99.34732116851016,1357,51.469832121237545,1697,67.24290814174744
MA_RS00645,MA_0123,,protein_coding,,NC_003552.1,148799,149881,+,1083,1216,14.24937285688592,1372,17.992308266994,1095,15.52202241731153,1077,16.29333166951272,1420,16.40434696773531,1427,15.37874455211451,846,17.829795232099826,567,12.738788636825657,537,20.893399275643212,382,14.810012709609557,327,13.244377849631451
MA_RS00650,MA_0124,,protein_coding,,NC_003552.1,150169,151299,+,1131,644,7.226265180572614,584,7.333502946541175,592,8.035663565637105,358,5.186126109968709,855,9.45807097046053,673,6.945089167365041,291,5.872659665165826,251,5.399886681596609,92,3.4275870799196952,63,2.338828996171554,48,1.8616194110790465
MA_RS00655,MA_0125,,protein_coding,,NC_003552.1,151346,151912,+,567,1193,26.7022598005153,888,22.24288597549529,1055,28.56485635884701,951,27.48021394325843,754,16.63747230991782,802,16.50884447046306,760,30.593909839511852,580,24.889631353905322,155,11.518924028934173,116,8.590045322967532,138,10.67599332901218
MA_RS00665,MA_0126,,protein_coding,,NC_003552.1,152362,152664,-,303,4247,177.8812877383502,3307,155.0075296702122,2639,133.7086196889726,2032,109.8762241359331,2431,100.3786589022577,2452,94.45027005824244,1569,118.19109715631429,930,74.6816405441437,44,6.118899535267746,12,1.6628732325444147,14,2.0267382944874606
MA_RS00670,MA_0127,,protein_coding,,NC_003552.1,153013,154401,-,1389,2745,25.08018498079391,2878,29.42725634639654,2517,27.81913445801887,1944,22.93066588126228,2086,18.7893223415344,2538,21.32626191885475,1417,23.28477542301122,914,16.010963945265985,508,15.410784280164812,318,9.6127002308966,282,8.905516831779057
MA_RS00675,MA_0128,,protein_coding,,NC_003552.1,154898,155356,+,459,5932,164.0133084103245,4314,133.4838375771079,3574,119.5375929276221,2459,87.77452636951331,3893,106.1135336052981,3775,95.99080573536445,2035,101.19432948850921,1909,101.19679831102539,520,47.73686922047862,422,38.60293187228107,499,47.687013680613205
MA_RS00680,MA_0129,,protein_coding,,NC_003552.1,155353,155727,+,375,3965,134.1845630216876,2662,100.8179847407139,2505,102.5508126545162,1603,70.03657604834638,2551,85.10954124171317,2538,78.992474147438,1180,71.82161865692562,1263,81.9493687116783,62,6.966645252699388,121,13.547982516616862,73,8.53893796871774
MA_RS00685,MA_0130,purM,protein_coding,,NC_003552.1,155973,156974,-,1002,10281,130.2141768568132,9352,132.5555772323436,7983,122.3097424045625,7022,114.8195274325386,6130,76.54059107554713,6272,73.05731295280762,4979,113.41718235969776,4490,109.0315406939789,828,34.81976934780697,510,21.37090823561946,664,29.067830834368486
MA_RS00690,MA_0131,,protein_coding,,NC_003552.1,156997,158415,-,1419,15529,138.8838435120589,14413,144.2557788168052,12309,133.1689636545555,11633,134.3173095719069,11230,99.01395756425566,13271,109.1557506046205,8845,142.27214879342705,7725,132.46148581134946,1565,46.47241279272038,1001,29.619123799061466,982,30.35577733673441
MA_RS00695,MA_0132,,protein_coding,,NC_003552.1,158892,160085,+,1194,14205,150.9828237754878,11285,134.2327430964642,7977,102.5646988115572,7446,102.1742260224992,8855,92.78618047304464,8467,82.7657394793062,5419,103.59034353490969,5724,116.64572528757371,730,25.76213240836518,533,18.743185663225184,673,24.72424301708473
MA_RS00700,MA_0133,,protein_coding,,NC_003552.1,160448,160909,+,462,21520,591.1407846716227,11615,357.0577526794226,6153,204.4596360082556,5192,184.1261022570375,14272,386.4932559556892,13495,340.9229831943024,3903,192.8239720572726,3041,160.15775560933417,905,82.5410289287409,999,90.79125881520501,810,76.90512981076952
MA_RS00705,MA_0134,,protein_coding,,NC_003552.1,161227,161625,-,399,28170,895.9929316483843,19764,703.4985038721906,15140,582.5264146854316,10872,446.4359910210776,14769,463.1026365154097,12212,357.2228792609897,8304,475.02765493748433,7561,461.0838087119518,98,10.349430553670567,227,23.887653259740475,93,10.224034801353767
MA_RS00710,MA_0135,,protein_coding,,NC_003552.1,162129,162893,+,765,2630,43.62997314084492,2258,41.92023716955627,1719,34.49666293943745,1566,33.53922121870464,991,16.20732265135121,996,15.19578953839836,1193,35.59454596947169,870,27.671413681694737,43,2.368483126708362,39,2.140541719932173,30,1.7201728381784327
MA_RS00715,MA_0136,,protein_coding,,NC_003552.1,163006,163458,-,453,2033,56.95473151313455,1493,46.80829631217809,1453,49.24136190764563,1225,44.30579545555329,957,26.43095129825712,1145,29.5007224292791,889,44.79277906190852,789,42.37915867921574,53,4.929932151157171,48,4.449011827469825,55,5.325700674492829
MA_RS00720,MA_0137,,protein_coding,,NC_003552.1,163825,164277,-,453,2916,81.69207923871143,2449,76.78065483491234,3244,109.9373558351015,2860,103.4404693901081,2283,63.05314714098328,2436,62.76310902857982,2145,108.07706534060041,1676,90.02214188386006,304,28.277346678335473,189,17.517984070662433,186,18.010551371921206
MA_RS00725,MA_0138,,protein_coding,,NC_003552.1,164671,165576,+,906,19910,278.8904831349013,15703,246.1589675117657,14654,248.3079550566549,11096,200.6600434182936,10286,142.0421969978436,17327,223.2135447738511,8083,203.6333144867303,7210,193.63354504255105,1637,76.13489557966311,1204,55.79802333618405,1172,56.74291991368724
MA_RS00730,MA_0139,,protein_coding,,NC_003552.1,165573,167285,+,1713,61815,457.9595742069739,59344,492.0176491916559,57854,518.487955377719,49024,468.8933053767035,36265,264.8679300527323,66334,451.9643606408642,34877,464.7144828240662,32634,463.5392094783273,6259,153.96104964636694,2981,73.06764969756347,3653,93.54155291043682
MA_RS00735,MA_0140,,protein_coding,,NC_003552.1,167353,168378,+,1026,14481,179.1190697400737,15775,218.3651034712009,13401,200.5175964420824,9429,150.5708584506795,13477,164.3406219717999,21123,240.2888422608418,7083,157.57028847848034,5300,125.69037974998466,858,35.23734688511645,349,14.282314467338713,479,20.47860734106283
MA_RS00740,MA_0141,,protein_coding,,NC_003552.1,168981,169217,-,237,176,9.424426984459355,305,18.27732868709981,214,13.86206947375279,177,12.23622831454996,840,44.34350307092223,1465,72.14639668556717,145,13.96445868007699,71,7.2892615263652445,20,3.5558622155468496,26,4.606229017575563,22,4.071801528346417
MA_RS00745,MA_0142,,protein_coding,,NC_003552.1,169231,169500,-,270,92,4.324288846152184,71,3.734700787101743,46,2.615511966127603,32,1.941819534160848,297,13.76232291736836,598,25.85013327432357,25,2.113395087597858,16,1.441882092226239,91,14.201718593092387,77,11.974226971757327,89,14.459008356466493
